,Unnamed: 0,price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
11340,18692,8800,2009.0,toyota rav4,excellent,4.0,gas,86864.0,automatic,SUV,blue,1.0,2018-05-25,10
11341,18693,3299,2004.0,honda accord,excellent,4.0,gas,130000.0,automatic,sedan,other,0.0,2018-05-02,74
11342,18695,22925,2013.0,jeep wrangler unlimited,excellent,6.0,gas,82756.0,manual,SUV,white,1.0,2018-05-12,35
11343,18696,8850,2011.0,ford econoline,excellent,8.0,gas,154539.0,automatic,van,other,0.0,2019-03-03,18
11344,18697,18950,2013.0,ford f-350 sd,excellent,8.0,diesel,192954.0,automatic,truck,brown,1.0,2019-01-01,30
11345,18699,13450,2011.0,gmc sierra 1500,excellent,8.0,gas,111980.0,automatic,truck,red,1.0,2018-09-24,6
11346,18702,15998,2017.0,chevrolet equinox,excellent,4.0,gas,43614.0,automatic,SUV,red,0.0,2019-01-10,40
11347,18703,9995,2011.0,jeep grand cherokee,excellent,8.0,gas,163806.0,automatic,SUV,other,1.0,2018-09-09,14
11348,18707,3200,2006.0,ford ranger,good,4.0,gas,180750.0,manual,pickup,white,0.0,2019-03-01,19
11349,18708,4900,2010.0,toyota camry,excellent,4.0,gas,145200.0,manual,sedan,brown,0.0,2019-02-13,15
11350,18710,4800,2001.0,jeep grand cherokee,excellent,6.0,gas,170000.0,automatic,truck,black,1.0,2018-08-10,100
11351,18711,17925,2016.0,toyota rav4,excellent,4.0,gas,88353.0,automatic,SUV,silver,1.0,2018-05-11,61
11352,18712,5495,2002.0,jeep grand cherokee laredo,like new,6.0,gas,81000.0,automatic,SUV,grey,1.0,2019-01-13,15
11353,18713,7000,2006.0,ford f350 super duty,good,8.0,diesel,144150.0,automatic,pickup,blue,1.0,2018-09-18,15
11354,18715,4500,2000.0,ram 1500,good,8.0,gas,121960.0,automatic,pickup,other,1.0,2018-11-06,46
11355,18716,18925,2014.0,jeep grand cherokee,excellent,6.0,gas,70770.0,automatic,SUV,white,1.0,2018-06-24,131
11356,18717,16985,2006.0,chevrolet silverado 2500hd,good,8.0,gas,137734.0,automatic,truck,red,1.0,2018-06-28,25
11357,18718,47985,2017.0,ford f-250 sd,good,8.0,gas,27676.0,automatic,truck,silver,1.0,2018-07-10,55
11358,18720,15485,2011.0,jeep wrangler,good,6.0,gas,125796.0,automatic,SUV,silver,1.0,2018-11-07,19
11359,18722,6995,2003.0,ram 1500,excellent,8.0,gas,119409.0,automatic,pickup,grey,1.0,2019-04-11,36
11360,18723,15525,2015.0,nissan murano,excellent,6.0,gas,63766.0,automatic,SUV,black,1.0,2018-10-17,69
11361,18724,3000,2006.0,chevrolet silverado 2500hd,good,8.0,gas,207000.0,automatic,truck,other,1.0,2018-09-26,87
11362,18727,19000,2015.0,nissan frontier crew cab sv,good,6.0,gas,43707.0,other,pickup,red,0.0,2019-03-23,89
11363,18728,27925,2015.0,jeep wrangler unlimited,excellent,6.0,gas,63006.0,automatic,SUV,silver,1.0,2018-12-19,11
11364,18729,11994,2014.0,volkswagen passat,excellent,4.0,diesel,100315.0,automatic,sedan,black,0.0,2018-08-10,50
11365,18732,45998,2018.0,chevrolet suburban,excellent,8.0,gas,27032.0,automatic,SUV,black,1.0,2018-10-29,88
11366,18733,17989,2013.0,ford f-150,excellent,8.0,gas,127472.0,automatic,truck,black,1.0,2018-06-20,107
11367,18734,28999,2016.0,toyota tacoma,excellent,6.0,gas,43000.0,automatic,pickup,grey,1.0,2018-06-20,26
11368,18735,19995,2016.0,honda odyssey,excellent,6.0,gas,30472.0,automatic,van,other,0.0,2018-05-14,6
11369,18736,10995,2008.0,chevrolet silverado 1500,excellent,8.0,gas,134806.0,automatic,truck,other,1.0,2018-09-13,52
11370,18737,11995,2012.0,ford explorer,excellent,6.0,gas,121467.0,automatic,wagon,black,1.0,2018-11-04,31
11371,18738,14995,2011.0,chevrolet camaro,excellent,6.0,gas,41283.0,automatic,coupe,red,0.0,2018-12-07,50
11372,18739,7995,2010.0,ford escape,excellent,6.0,gas,93244.0,automatic,wagon,blue,1.0,2019-03-17,85
11373,18741,17995,2014.0,ford f-150,excellent,8.0,gas,89426.0,automatic,truck,white,1.0,2018-12-19,110
11374,18742,14495,2011.0,chevrolet silverado 1500,excellent,8.0,gas,120568.0,automatic,truck,grey,1.0,2018-12-11,71
11375,18744,10995,2010.0,honda cr-v,excellent,4.0,gas,84162.0,automatic,wagon,white,0.0,2018-05-11,66
11376,18745,14995,2012.0,chevrolet silverado 1500,excellent,8.0,gas,129997.0,automatic,truck,other,1.0,2018-08-03,16
11377,18746,13995,2007.0,jeep wrangler,excellent,6.0,gas,99915.0,other,wagon,other,1.0,2018-06-09,51
11378,18749,30990,2014.0,chevrolet silverado 1500,excellent,8.0,gas,53483.0,automatic,pickup,black,1.0,2018-07-25,3
11379,18751,23500,2013.0,toyota tundra,excellent,8.0,gas,53900.0,automatic,truck,other,1.0,2018-11-05,32
11380,18752,9599,2014.0,dodge grand caravan,excellent,6.0,gas,102695.0,automatic,mini-van,blue,0.0,2019-03-27,27
11381,18753,28990,2017.0,jeep grand cherokee,excellent,6.0,gas,33660.0,automatic,SUV,white,1.0,2018-05-10,57
11382,18754,21925,2012.0,jeep wrangler unlimited,excellent,6.0,gas,103221.0,manual,SUV,blue,1.0,2018-11-24,32
11383,18756,5150,2008.0,honda civic lx,excellent,6.0,gas,146000.0,automatic,SUV,custom,1.0,2018-10-16,14
11384,18758,9399,2006.0,toyota tundra,excellent,8.0,gas,184000.0,automatic,truck,grey,1.0,2018-10-21,18
11385,18759,21995,2015.0,honda pilot,excellent,6.0,gas,74182.0,automatic,SUV,other,1.0,2018-05-12,57
11386,18761,15000,2016.0,kia sorento,excellent,4.0,gas,53993.0,automatic,SUV,silver,0.0,2018-05-13,41
11387,18763,12774,2013.0,volkswagen passat,excellent,4.0,diesel,64655.0,automatic,sedan,red,0.0,2018-06-10,39
11388,18765,25000,2014.0,chevrolet silverado 3500hd,good,8.0,diesel,127310.0,automatic,truck,white,0.0,2018-06-03,64
11389,18767,25990,2015.0,ram 1500,like new,8.0,gas,60640.0,automatic,pickup,other,1.0,2018-11-15,41
11390,18769,7995,2005.0,ford f150,excellent,8.0,gas,168745.0,automatic,pickup,red,1.0,2018-10-25,20
11391,18772,2850,2004.0,gmc sierra,fair,8.0,gas,211000.0,automatic,truck,blue,0.0,2018-10-24,5
11392,18773,5495,2010.0,honda civic,excellent,4.0,gas,141000.0,automatic,sedan,red,0.0,2018-07-20,36
11393,18774,15990,2013.0,ford explorer,like new,6.0,gas,71300.0,automatic,SUV,red,1.0,2018-12-16,36
11394,18775,12900,2002.0,chevrolet silverado,good,8.0,diesel,278417.0,automatic,pickup,grey,1.0,2018-12-16,35
11395,18777,20500,2013.0,chevrolet tahoe,excellent,8.0,gas,63040.0,automatic,SUV,black,1.0,2018-08-20,61
11396,18779,3999,2008.0,ford escape,like new,6.0,gas,140000.0,automatic,SUV,blue,1.0,2018-05-20,14
11397,18781,7995,2011.0,dodge grand caravan,excellent,6.0,gas,114295.0,automatic,mini-van,grey,0.0,2019-04-03,53
11398,18782,9925,2008.0,jeep grand cherokee,excellent,6.0,gas,125413.0,automatic,SUV,red,1.0,2018-06-07,61
11399,18785,25750,2016.0,chevrolet silverado,excellent,8.0,gas,38000.0,automatic,truck,other,1.0,2018-07-20,42
11400,18786,4000,2000.0,ford f250 super duty,good,10.0,diesel,257000.0,automatic,truck,white,1.0,2018-12-21,46
11401,18787,6950,2006.0,toyota highlander,good,6.0,gas,136500.0,automatic,SUV,other,0.0,2018-10-12,30
11402,18788,2950,2007.0,honda accord,salvage,4.0,gas,167006.0,automatic,sedan,white,0.0,2018-10-23,66
11403,18791,15500,2010.0,ram 1500,excellent,8.0,gas,75000.0,automatic,truck,white,1.0,2018-06-01,67
11404,18792,11495,2011.0,gmc sierra 1500,good,8.0,gas,166320.0,automatic,truck,white,1.0,2018-09-18,29
11405,18793,19995,2017.0,honda odyssey,like new,6.0,gas,35000.0,automatic,mini-van,grey,0.0,2018-10-10,19
11406,18795,4295,2007.0,chevrolet impala,excellent,4.0,gas,140000.0,automatic,sedan,silver,0.0,2018-07-25,43
11407,18796,11925,2010.0,chevrolet camaro,excellent,6.0,gas,82359.0,automatic,coupe,other,0.0,2018-08-02,75
11408,18797,28500,2012.0,ford f350,excellent,8.0,diesel,98500.0,automatic,truck,other,1.0,2018-11-10,32
11409,18801,5000,2008.0,subaru impreza,excellent,4.0,gas,138580.0,automatic,sedan,grey,1.0,2018-07-10,57
11410,18802,15995,2017.0,toyota camry,like new,4.0,gas,33000.0,automatic,sedan,black,0.0,2018-09-01,38
11411,18803,35925,2018.0,gmc sierra 1500,excellent,8.0,gas,25511.0,automatic,truck,white,1.0,2018-09-10,15
11412,18804,13595,2015.0,subaru forester,good,4.0,gas,94624.0,automatic,SUV,blue,1.0,2019-01-28,37
11413,18805,19870,2015.0,chevrolet silverado 2500hd,good,8.0,gas,123321.0,automatic,pickup,white,1.0,2019-01-01,12
11414,18806,6900,2014.0,chevrolet cruze,good,4.0,gas,102213.0,automatic,sedan,custom,0.0,2018-08-06,34
11415,18807,11000,2007.0,chevrolet silverado 1500,excellent,8.0,gas,122000.0,automatic,truck,grey,1.0,2019-03-16,37
11416,18808,13900,2006.0,chevrolet silverado 1500,excellent,8.0,gas,152000.0,automatic,truck,white,1.0,2018-11-24,30
11417,18809,10800,2016.0,hyundai elantra,excellent,4.0,gas,38600.0,automatic,hatchback,other,0.0,2019-04-14,27
11418,18813,6950,2013.0,nissan sentra,good,4.0,gas,86000.0,automatic,sedan,black,0.0,2019-03-31,82
11419,18814,12950,2014.0,ford econoline,good,8.0,gas,125000.0,automatic,van,white,0.0,2018-07-20,40
11420,18820,8500,2008.0,gmc sierra,good,8.0,gas,168000.0,automatic,pickup,other,0.0,2018-08-03,13
11421,18821,5495,2003.0,jeep grand cherokee laredo,excellent,6.0,gas,137943.0,automatic,SUV,silver,1.0,2018-07-18,22
11422,18822,9775,2006.0,toyota 4runner,excellent,6.0,gas,130800.0,automatic,SUV,silver,0.0,2018-08-28,43
11423,18823,10950,2015.0,jeep cherokee,good,4.0,gas,113000.0,automatic,SUV,white,0.0,2019-01-12,23
11424,18825,10000,2005.0,ford f350 super duty,good,8.0,diesel,202627.0,automatic,pickup,blue,1.0,2018-05-12,64
11425,18826,13500,2016.0,honda accord,like new,4.0,gas,74008.0,automatic,sedan,white,0.0,2018-06-28,39
11426,18827,8900,2013.0,toyota prius,excellent,4.0,gas,78226.0,automatic,hatchback,silver,0.0,2018-12-01,24
11427,18829,9995,2013.0,kia sorento,good,4.0,gas,70316.0,automatic,wagon,silver,0.0,2018-10-27,66
11428,18833,9995,2012.0,chrysler 300,good,6.0,gas,97509.0,automatic,sedan,black,0.0,2019-01-18,22
11429,18834,10995,2009.0,chevrolet silverado 1500,good,8.0,gas,159088.0,automatic,truck,black,1.0,2019-01-11,9
11430,18835,13495,2007.0,chevrolet trailblazer,good,8.0,gas,137957.0,automatic,SUV,white,1.0,2018-11-18,25
11431,18836,6300,2011.0,hyundai sonata,excellent,4.0,gas,132060.0,automatic,sedan,other,0.0,2019-02-24,8
11432,18837,4000,1998.0,ford mustang,excellent,6.0,gas,103900.0,manual,coupe,red,0.0,2019-03-23,21
11433,18839,5000,2011.0,ford taurus,excellent,4.0,gas,131340.0,automatic,sedan,silver,0.0,2018-11-10,9
11434,18840,6250,2004.0,ford mustang,excellent,8.0,gas,121555.0,manual,convertible,grey,0.0,2019-02-22,12
11435,18841,5000,2004.0,chevrolet silverado 1500,good,8.0,gas,180000.0,automatic,truck,grey,1.0,2018-05-08,34
11436,18843,2800,1997.0,chevrolet silverado 1500,good,8.0,gas,196593.0,automatic,pickup,white,1.0,2019-04-06,36
11437,18844,8900,2005.0,ford f350 super duty,good,8.0,diesel,119000.0,automatic,truck,green,1.0,2019-04-01,43
11438,18845,5995,2009.0,nissan altima,excellent,4.0,gas,145191.0,automatic,sedan,black,0.0,2018-09-26,110
11439,18849,19895,2015.0,jeep wrangler unlimited,good,6.0,gas,105057.0,automatic,SUV,green,1.0,2019-02-20,46
11440,18853,10995,2015.0,toyota corolla,excellent,4.0,gas,59500.0,automatic,pickup,white,1.0,2018-08-25,21
11441,18854,2800,1994.0,ford ranger,good,4.0,gas,140470.0,manual,pickup,other,0.0,2018-07-23,15
11442,18856,7000,2006.0,chevrolet silverado,excellent,8.0,gas,153000.0,automatic,pickup,blue,1.0,2018-06-29,90
11443,18857,16500,2014.0,ford fusion se,like new,4.0,gas,71237.0,automatic,sedan,red,0.0,2018-07-27,11
11444,18858,11000,2006.0,ford f-150,excellent,8.0,gas,102000.0,automatic,truck,black,0.0,2018-07-14,43
11445,18860,25900,2018.0,ford f-150,like new,6.0,gas,54891.0,automatic,pickup,brown,1.0,2018-12-23,60
11446,18863,4950,2012.0,kia sorento,excellent,4.0,gas,165000.0,automatic,mini-van,red,0.0,2018-10-02,63
11447,18865,3000,2010.0,volkswagen jetta,good,5.0,gas,150000.0,automatic,sedan,other,0.0,2018-09-19,58
11448,18867,3800,2013.0,nissan sentra,excellent,4.0,gas,193000.0,automatic,sedan,black,0.0,2019-03-18,98
11449,18868,2900,2006.0,ford focus,good,4.0,gas,95000.0,automatic,sedan,black,0.0,2019-04-04,7
11450,18871,4800,2008.0,subaru impreza,excellent,4.0,gas,168000.0,automatic,sedan,white,1.0,2018-11-05,27
11451,18872,23995,2014.0,gmc sierra 1500,excellent,8.0,gas,90207.0,automatic,truck,red,1.0,2018-10-17,42
11452,18873,4900,2012.0,ford focus,excellent,4.0,gas,154500.0,automatic,hatchback,blue,0.0,2018-12-06,56
11453,18878,4500,1998.0,gmc sierra,good,8.0,gas,142238.0,automatic,truck,brown,1.0,2018-10-23,19
11454,18881,3800,2008.0,volkswagen jetta,excellent,4.0,gas,107000.0,automatic,sedan,red,0.0,2019-03-26,11
11455,18883,9900,2007.0,gmc yukon,good,8.0,gas,167000.0,automatic,SUV,grey,0.0,2018-10-28,35
11456,18884,12900,2006.0,chevrolet silverado 2500hd,excellent,8.0,gas,185000.0,automatic,truck,white,1.0,2018-09-01,35
11457,18885,6900,1990.0,ford mustang,good,8.0,gas,103000.0,manual,convertible,green,0.0,2019-03-29,96
11458,18887,10988,2003.0,ford f-250,excellent,8.0,diesel,212722.0,automatic,pickup,black,1.0,2019-01-13,25
11459,18891,6495,2009.0,toyota rav4,excellent,4.0,gas,150000.0,automatic,SUV,grey,1.0,2018-11-08,50
11460,18893,8495,2010.0,subaru outback,excellent,4.0,gas,112099.0,automatic,wagon,black,1.0,2018-09-30,40
11461,18894,3500,2005.0,hyundai santa fe,good,4.0,gas,157000.0,automatic,SUV,white,0.0,2018-07-30,57
11462,18895,9990,2014.0,toyota camry le,good,4.0,gas,100875.0,automatic,sedan,silver,0.0,2018-06-12,19
11463,18896,3000,2001.0,gmc yukon,good,8.0,gas,340000.0,automatic,wagon,brown,1.0,2018-12-31,69
11464,18898,3999,2011.0,ford f-150,excellent,6.0,gas,218000.0,automatic,truck,white,0.0,2018-12-13,26
11465,18900,16990,2015.0,buick enclave,good,6.0,gas,78272.0,automatic,SUV,grey,0.0,2018-12-07,85
11466,18902,6900,2010.0,subaru impreza,good,4.0,gas,77756.0,automatic,sedan,blue,1.0,2018-07-19,36
11467,18903,5995,2008.0,chevrolet silverado 1500,excellent,8.0,gas,130790.0,automatic,truck,red,0.0,2019-01-10,9
11468,18905,5500,2005.0,subaru outback,good,6.0,gas,121061.0,automatic,wagon,blue,1.0,2019-04-17,34
11469,18909,11500,2014.0,ram 1500,good,8.0,gas,158225.0,automatic,truck,black,1.0,2018-08-26,30
11470,18913,9500,2006.0,chevrolet silverado,good,8.0,gas,120183.0,automatic,truck,blue,0.0,2018-05-20,36
11471,18915,13987,2015.0,nissan rogue,excellent,4.0,gas,103820.0,automatic,wagon,black,1.0,2018-08-17,33
11472,18916,4795,2003.0,ford explorer,good,6.0,gas,202525.0,automatic,truck,green,1.0,2019-02-07,20
11473,18919,6900,2011.0,honda accord,excellent,4.0,gas,57573.0,automatic,sedan,other,0.0,2018-08-10,36
11474,18920,7450,2015.0,nissan altima,like new,4.0,gas,47000.0,automatic,sedan,blue,0.0,2018-12-14,12
11475,18925,10000,2008.0,nissan frontier,good,6.0,gas,136000.0,automatic,pickup,white,0.0,2018-05-19,10
11476,18927,24495,2016.0,toyota 4runner,good,6.0,gas,117494.0,automatic,SUV,black,1.0,2019-03-09,69
11477,18928,14995,2009.0,cadillac escalade,good,8.0,gas,161162.0,automatic,SUV,black,0.0,2018-09-28,7
11478,18929,6495,2011.0,chevrolet cruze,good,4.0,gas,139645.0,automatic,sedan,blue,0.0,2018-06-19,63
11479,18930,23995,2012.0,jeep wrangler unlimited,good,6.0,gas,100069.0,automatic,SUV,white,1.0,2018-05-17,96
11480,18931,11995,2016.0,dodge grand caravan,good,6.0,gas,136801.0,automatic,van,black,0.0,2018-10-20,6
11481,18934,7800,2017.0,nissan altima,like new,4.0,gas,43200.0,automatic,sedan,grey,0.0,2018-07-16,55
11482,18936,7500,2012.0,hyundai santa fe,excellent,4.0,gas,86000.0,automatic,SUV,silver,0.0,2018-05-07,49
11483,18938,9900,2013.0,chevrolet suburban,excellent,8.0,gas,178000.0,automatic,SUV,white,0.0,2018-05-10,9
11484,18939,15000,2007.0,jeep wrangler,excellent,6.0,gas,37283.0,manual,SUV,red,0.0,2018-07-14,20
11485,18940,6995,2010.0,ford edge,good,6.0,gas,153000.0,automatic,SUV,blue,0.0,2018-10-26,40
11486,18941,8995,2010.0,toyota sienna,excellent,6.0,gas,97000.0,automatic,mini-van,green,0.0,2018-10-19,43
11487,18943,7500,2009.0,ford f-150,fair,8.0,gas,184000.0,automatic,pickup,white,1.0,2019-04-02,60
11488,18944,10950,2011.0,honda pilot,good,6.0,gas,134000.0,automatic,SUV,blue,0.0,2018-10-26,36
11489,18946,15548,2012.0,chrysler 300,excellent,8.0,gas,37975.0,automatic,sedan,black,0.0,2018-09-10,29
11490,18947,9824,2013.0,ford fusion,excellent,4.0,gas,66950.0,automatic,sedan,silver,0.0,2019-03-07,22
11491,18948,7349,2014.0,ford focus,excellent,4.0,gas,82258.0,automatic,hatchback,grey,0.0,2019-04-16,6
11492,18949,7495,2009.0,subaru impreza,excellent,4.0,gas,104831.0,manual,wagon,blue,1.0,2019-03-31,28
11493,18950,11950,2008.0,chevrolet silverado 1500,excellent,8.0,gas,113162.0,automatic,truck,silver,1.0,2018-10-21,63
11494,18951,6495,2007.0,toyota camry,excellent,4.0,hybrid,81000.0,automatic,sedan,silver,0.0,2018-06-05,22
11495,18952,6995,2016.0,kia soul,excellent,4.0,gas,113000.0,automatic,wagon,silver,0.0,2018-11-15,20
11496,18953,9995,2008.0,chevrolet suburban,excellent,8.0,gas,235000.0,automatic,SUV,black,1.0,2018-12-02,89
11497,18954,3400,2006.0,chevrolet trailblazer,good,6.0,gas,140000.0,automatic,SUV,red,1.0,2018-09-08,26
11498,18955,12590,2008.0,ford f350 super duty,excellent,8.0,diesel,141700.0,automatic,truck,white,0.0,2019-04-06,25
11499,18956,7200,2005.0,ford f150,excellent,8.0,gas,213987.0,automatic,truck,white,0.0,2019-03-03,15
11500,18959,13998,2011.0,ram 1500,excellent,8.0,gas,153121.0,automatic,truck,other,1.0,2019-02-02,62
11501,18960,8000,2005.0,chevrolet silverado 2500hd,good,8.0,gas,168000.0,automatic,truck,black,1.0,2018-12-26,40
11502,18961,46900,2016.0,chevrolet silverado 2500hd,like new,8.0,diesel,47500.0,automatic,pickup,white,1.0,2018-09-06,7
11503,18962,19999,1999.0,chevrolet suburban,excellent,8.0,gas,72505.0,automatic,SUV,other,1.0,2018-11-25,16
11504,18964,14995,2013.0,gmc acadia,excellent,6.0,gas,101802.0,automatic,SUV,black,1.0,2019-03-01,32
11505,18965,11250,2015.0,chevrolet impala,excellent,6.0,gas,106127.0,automatic,sedan,red,0.0,2018-05-18,41
11506,18966,9000,2008.0,ford f350 super duty,good,8.0,diesel,219170.0,automatic,pickup,blue,1.0,2018-09-13,48
11507,18971,10495,2015.0,nissan altima,excellent,4.0,gas,64950.0,automatic,sedan,white,0.0,2018-11-07,26
11508,18976,11250,2011.0,jeep grand cherokee,good,8.0,gas,126187.0,automatic,SUV,red,1.0,2019-01-12,78
11509,18978,4650,2005.0,chevrolet tahoe,good,8.0,gas,192501.0,automatic,SUV,other,1.0,2019-02-11,44
11510,18979,16995,2011.0,gmc yukon,excellent,8.0,gas,120502.0,automatic,SUV,white,1.0,2019-02-28,55
11511,18980,15500,2012.0,chevrolet silverado 1500,excellent,8.0,gas,138000.0,automatic,truck,silver,1.0,2018-11-06,38
11512,18982,5500,2011.0,honda civic,good,4.0,gas,105700.0,automatic,coupe,blue,0.0,2018-12-16,13
11513,18987,5000,2004.0,chevrolet silverado,good,6.0,gas,193000.0,manual,pickup,brown,0.0,2018-11-01,58
11514,18989,5000,2010.0,hyundai elantra,good,4.0,gas,127664.0,automatic,sedan,other,0.0,2018-10-03,72
11515,18990,4495,2006.0,chevrolet equinox,excellent,6.0,gas,144000.0,automatic,SUV,blue,1.0,2018-06-21,29
11516,18991,4800,2005.0,ram 1500,good,6.0,gas,95000.0,automatic,truck,silver,1.0,2018-12-29,41
11517,18992,10995,2008.0,chevrolet silverado 1500,excellent,8.0,gas,134806.0,automatic,truck,red,1.0,2018-11-21,40
11518,18993,5700,2012.0,volkswagen jetta,excellent,4.0,gas,115000.0,automatic,sedan,white,0.0,2018-09-08,78
11519,18995,10995,2010.0,honda cr-v,excellent,4.0,gas,84162.0,automatic,wagon,white,0.0,2019-01-16,15
11520,18996,19995,2016.0,honda odyssey,excellent,6.0,gas,30472.0,automatic,van,white,0.0,2018-09-19,59
11521,18997,6245,2012.0,volkswagen jetta,excellent,4.0,gas,93430.0,automatic,sedan,black,0.0,2019-04-01,69
11522,18998,14995,2011.0,chevrolet silverado 1500,excellent,8.0,gas,125051.0,automatic,truck,other,1.0,2018-05-21,32
11523,19000,14995,2011.0,chevrolet camaro,excellent,6.0,gas,41283.0,automatic,coupe,red,0.0,2019-03-08,16
11524,19001,7995,2010.0,ford escape,excellent,6.0,gas,93244.0,automatic,wagon,blue,1.0,2019-01-03,62
11525,19004,17995,2014.0,ford f-150,excellent,8.0,gas,89426.0,automatic,truck,white,1.0,2018-12-01,19
11526,19006,6000,2006.0,gmc yukon,good,8.0,gas,146600.0,automatic,SUV,white,1.0,2019-02-16,68
11527,19007,7695,2009.0,honda cr-v,excellent,4.0,gas,144059.0,automatic,SUV,white,1.0,2018-12-03,98
11528,19009,14495,2011.0,chevrolet silverado 1500,excellent,8.0,gas,120568.0,automatic,truck,grey,1.0,2018-05-08,32
11529,19010,10900,2016.0,chrysler town & country,excellent,6.0,gas,116800.0,automatic,mini-van,white,0.0,2019-02-28,47
11530,19011,14995,2012.0,chevrolet silverado 1500,excellent,8.0,gas,129997.0,automatic,truck,red,1.0,2018-05-28,28
11531,19013,7500,2004.0,jeep grand cherokee,excellent,6.0,gas,167921.0,automatic,SUV,black,1.0,2019-02-10,43
11532,19014,20000,2002.0,chevrolet corvette,like new,8.0,gas,23452.0,automatic,convertible,custom,0.0,2018-11-17,24
11533,19016,16500,2014.0,chevrolet silverado 1500,excellent,6.0,gas,121265.0,automatic,truck,red,1.0,2018-05-11,49
11534,19019,3998,2009.0,volkswagen jetta,good,4.0,gas,167400.0,automatic,sedan,silver,0.0,2018-12-28,59
11535,19021,31000,2015.0,ford f-150,excellent,6.0,gas,73000.0,automatic,pickup,other,1.0,2018-06-19,37
11536,19023,12900,2007.0,cadillac escalade,excellent,8.0,gas,105164.0,automatic,SUV,other,1.0,2019-01-02,15
11537,19026,8995,2010.0,honda cr-v,excellent,4.0,gas,99000.0,automatic,SUV,blue,0.0,2018-10-30,93
11538,19027,8995,2015.0,ford escape,excellent,4.0,gas,107000.0,automatic,SUV,black,0.0,2019-03-01,24
